	annee	epci	nom_epci	secteur	energie	consommation
2935	2012	200072130	CA du Pays de Meaux	RES	ELEC	271184.55
2936	2012	200072130	CA du Pays de Meaux	RES	PP + CMS	40204.31
2937	2012	200072130	CA du Pays de Meaux	RES	URB	130473.99
2938	2012	200072130	CA du Pays de Meaux	RES	BOIS	80436.65000000001
2939	2012	200072130	CA du Pays de Meaux	RES	GN	281880.99
2940	2012	200072130	CA du Pays de Meaux	TER	ELEC	149026.33000000002
2941	2012	200072130	CA du Pays de Meaux	TER	PP + CMS	14683.29
2942	2012	200072130	CA du Pays de Meaux	TER	URB	48331.0
2943	2012	200072130	CA du Pays de Meaux	TER	BOIS	0.0
2944	2012	200072130	CA du Pays de Meaux	TER	GN	128880.96999999999
2945	2012	200072130	CA du Pays de Meaux	TRAF	ELEC	0.0
2946	2012	200072130	CA du Pays de Meaux	TRAF	PP + CMS	464399.76999999996
2947	2012	200072130	CA du Pays de Meaux	TRAF	URB	0.0
2948	2012	200072130	CA du Pays de Meaux	TRAF	BOIS	0.0
2949	2012	200072130	CA du Pays de Meaux	TRAF	GN	0.0
2950	2012	200072346	CA du Pays de Fontainebleau	AGR	ELEC	1753.13
2951	2012	200072346	CA du Pays de Fontainebleau	AGR	PP + CMS	20060.46
2952	2012	200072346	CA du Pays de Fontainebleau	AGR	URB	0.0
2953	2012	200072346	CA du Pays de Fontainebleau	AGR	BOIS	0.0
2954	2012	200072346	CA du Pays de Fontainebleau	AGR	GN	5725.0
2955	2012	200072346	CA du Pays de Fontainebleau	IND	ELEC	13463.12
2956	2012	200072346	CA du Pays de Fontainebleau	IND	PP + CMS	1130.93
2957	2012	200072346	CA du Pays de Fontainebleau	IND	URB	0.0
2958	2012	200072346	CA du Pays de Fontainebleau	IND	BOIS	0.0
2959	2012	200072346	CA du Pays de Fontainebleau	IND	GN	29627.0
2960	2012	200072346	CA du Pays de Fontainebleau	RES	ELEC	248598.43000000002
2961	2012	200072346	CA du Pays de Fontainebleau	RES	PP + CMS	66710.14000000001
2962	2012	200072346	CA du Pays de Fontainebleau	RES	URB	19206.0
2963	2012	200072346	CA du Pays de Fontainebleau	RES	BOIS	61857.020000000004
2964	2012	200072346	CA du Pays de Fontainebleau	RES	GN	411391.97
2965	2012	200072346	CA du Pays de Fontainebleau	TER	ELEC	97111.92000000001
2966	2012	200072346	CA du Pays de Fontainebleau	TER	PP + CMS	9395.599999999999
2967	2012	200072346	CA du Pays de Fontainebleau	TER	URB	1899.03
2968	2012	200072346	CA du Pays de Fontainebleau	TER	BOIS	0.0
2969	2012	200072346	CA du Pays de Fontainebleau	TER	GN	117255.07
2970	2012	200072346	CA du Pays de Fontainebleau	TRAF	ELEC	0.0
2971	2012	200072346	CA du Pays de Fontainebleau	TRAF	PP + CMS	932821.4600000002
2972	2012	200072346	CA du Pays de Fontainebleau	TRAF	URB	0.0
2973	2012	200072346	CA du Pays de Fontainebleau	TRAF	BOIS	0.0
2974	2012	200072346	CA du Pays de Fontainebleau	TRAF	GN	0.0
2975	2012	200072544	CC des Deux Morin	AGR	ELEC	865.0899999999999
2976	2012	200072544	CC des Deux Morin	AGR	PP + CMS	25800.369999999995
2977	2012	200072544	CC des Deux Morin	AGR	URB	0.0
2978	2012	200072544	CC des Deux Morin	AGR	BOIS	0.0
2979	2012	200072544	CC des Deux Morin	AGR	GN	0.0
2980	2012	200072544	CC des Deux Morin	IND	ELEC	72181.79999999999
2981	2012	200072544	CC des Deux Morin	IND	PP + CMS	1075.0800000000002
2982	2012	200072544	CC des Deux Morin	IND	URB	0.0
2983	2012	200072544	CC des Deux Morin	IND	BOIS	0.0
2984	2012	200072544	CC des Deux Morin	IND	GN	137277.58000000002
2985	2012	200072544	CC des Deux Morin	RES	ELEC	98861.81000000001
2986	2012	200072544	CC des Deux Morin	RES	PP + CMS	47946.48999999999
2987	2012	200072544	CC des Deux Morin	RES	URB	0.0
2988	2012	200072544	CC des Deux Morin	RES	BOIS	50316.42
2989	2012	200072544	CC des Deux Morin	RES	GN	49196.030000000006
2990	2012	200072544	CC des Deux Morin	TER	ELEC	12923.699999999997
2991	2012	200072544	CC des Deux Morin	TER	PP + CMS	2432.0599999999995
2992	2012	200072544	CC des Deux Morin	TER	URB	0.0
2993	2012	200072544	CC des Deux Morin	TER	BOIS	0.0
2994	2012	200072544	CC des Deux Morin	TER	GN	6852.02
2995	2012	200072544	CC des Deux Morin	TRAF	ELEC	0.0
2996	2012	200072544	CC des Deux Morin	TRAF	PP + CMS	85659.57999999997
2997	2012	200072544	CC des Deux Morin	TRAF	URB	0.0
2998	2012	200072544	CC des Deux Morin	TRAF	BOIS	0.0
2999	2012	200072544	CC des Deux Morin	TRAF	GN	0.0
3000	2012	200072874	CC Val Briard	AGR	ELEC	1936.2400000000002
3001	2012	200072874	CC Val Briard	AGR	PP + CMS	18886.000000000004
3002	2012	200072874	CC Val Briard	AGR	URB	0.0
3003	2012	200072874	CC Val Briard	AGR	BOIS	0.0
3004	2012	200072874	CC Val Briard	AGR	GN	229.0
3005	2012	200072874	CC Val Briard	IND	ELEC	8646.2
3006	2012	200072874	CC Val Briard	IND	PP + CMS	464.28999999999996
3007	2012	200072874	CC Val Briard	IND	URB	0.0
3008	2012	200072874	CC Val Briard	IND	BOIS	0.0
3009	2012	200072874	CC Val Briard	IND	GN	4379.34
3010	2012	200072874	CC Val Briard	RES	ELEC	103208.03
3011	2012	200072874	CC Val Briard	RES	PP + CMS	30186.089999999997
3012	2012	200072874	CC Val Briard	RES	URB	0.0
3013	2012	200072874	CC Val Briard	RES	BOIS	37239.05
3014	2012	200072874	CC Val Briard	RES	GN	75764.1
3015	2012	200072874	CC Val Briard	TER	ELEC	34979.79
3016	2012	200072874	CC Val Briard	TER	PP + CMS	4070.3700000000003
3017	2012	200072874	CC Val Briard	TER	URB	0.0
3018	2012	200072874	CC Val Briard	TER	BOIS	112.53
3019	2012	200072874	CC Val Briard	TER	GN	33929.91
3020	2012	200072874	CC Val Briard	TRAF	ELEC	0.0
3021	2012	200072874	CC Val Briard	TRAF	PP + CMS	333880.14
3022	2012	200072874	CC Val Briard	TRAF	URB	0.0
3023	2012	200072874	CC Val Briard	TRAF	BOIS	0.0
3024	2012	200072874	CC Val Briard	TRAF	GN	0.0
3025	2012	200077055	CA Coulommiers Pays de Brie	AGR	ELEC	2622.4600000000005
3026	2012	200077055	CA Coulommiers Pays de Brie	AGR	PP + CMS	32422.380000000005
3027	2012	200077055	CA Coulommiers Pays de Brie	AGR	URB	0.0
3028	2012	200077055	CA Coulommiers Pays de Brie	AGR	BOIS	0.0
3029	2012	200077055	CA Coulommiers Pays de Brie	AGR	GN	8658.0
3030	2012	200077055	CA Coulommiers Pays de Brie	IND	ELEC	32117.840000000004
3031	2012	200077055	CA Coulommiers Pays de Brie	IND	PP + CMS	703.1099999999999
3032	2012	200077055	CA Coulommiers Pays de Brie	IND	URB	0.0
3033	2012	200077055	CA Coulommiers Pays de Brie	IND	BOIS	0.0
3034	2012	200077055	CA Coulommiers Pays de Brie	IND	GN	30150.0
3035	2012	200077055	CA Coulommiers Pays de Brie	RES	ELEC	266483.57999999996
3036	2012	200077055	CA Coulommiers Pays de Brie	RES	PP + CMS	82584.03000000001
3037	2012	200077055	CA Coulommiers Pays de Brie	RES	URB	10884.0
3038	2012	200077055	CA Coulommiers Pays de Brie	RES	BOIS	102857.37999999999
3039	2012	200077055	CA Coulommiers Pays de Brie	RES	GN	213617.97
3040	2012	200077055	CA Coulommiers Pays de Brie	TER	ELEC	66908.31000000001
3041	2012	200077055	CA Coulommiers Pays de Brie	TER	PP + CMS	7426.870000000002
3042	2012	200077055	CA Coulommiers Pays de Brie	TER	URB	12776.0
3043	2012	200077055	CA Coulommiers Pays de Brie	TER	BOIS	0.0
3044	2012	200077055	CA Coulommiers Pays de Brie	TER	GN	62539.96
3045	2012	200077055	CA Coulommiers Pays de Brie	TRAF	ELEC	0.0
3046	2012	200077055	CA Coulommiers Pays de Brie	TRAF	PP + CMS	364209.93000000005
3047	2012	200077055	CA Coulommiers Pays de Brie	TRAF	URB	0.0
3048	2012	200077055	CA Coulommiers Pays de Brie	TRAF	BOIS	0.0
3049	2012	200077055	CA Coulommiers Pays de Brie	TRAF	GN	0.0
3050	2012	247700032	CC Moret Seine et Loing	AGR	ELEC	437.69
3051	2012	247700032	CC Moret Seine et Loing	AGR	PP + CMS	12434.770000000002
3052	2012	247700032	CC Moret Seine et Loing	AGR	URB	0.0
3053	2012	247700032	CC Moret Seine et Loing	AGR	BOIS	0.0
3054	2012	247700032	CC Moret Seine et Loing	AGR	GN	0.0
3055	2012	247700032	CC Moret Seine et Loing	IND	ELEC	11559.390000000001
3056	2012	247700032	CC Moret Seine et Loing	IND	PP + CMS	426.23999999999995
3057	2012	247700032	CC Moret Seine et Loing	IND	URB	0.0
3058	2012	247700032	CC Moret Seine et Loing	IND	BOIS	0.0
3059	2012	247700032	CC Moret Seine et Loing	IND	GN	19423.0
3060	2012	247700032	CC Moret Seine et Loing	RES	ELEC	141540.47
3061	2012	247700032	CC Moret Seine et Loing	RES	PP + CMS	39240.42
3062	2012	247700032	CC Moret Seine et Loing	RES	URB	0.0
3063	2012	247700032	CC Moret Seine et Loing	RES	BOIS	48915.55
3064	2012	247700032	CC Moret Seine et Loing	RES	GN	140761.02
3065	2012	247700032	CC Moret Seine et Loing	TER	ELEC	48523.04
3066	2012	247700032	CC Moret Seine et Loing	TER	PP + CMS	2856.0499999999997
3067	2012	247700032	CC Moret Seine et Loing	TER	URB	0.0
3068	2012	247700032	CC Moret Seine et Loing	TER	BOIS	0.0
3069	2012	247700032	CC Moret Seine et Loing	TER	GN	19066.989999999998
3070	2012	247700032	CC Moret Seine et Loing	TRAF	ELEC	0.0
3071	2012	247700032	CC Moret Seine et Loing	TRAF	PP + CMS	157951.11000000002
3072	2012	247700032	CC Moret Seine et Loing	TRAF	URB	0.0
3073	2012	247700032	CC Moret Seine et Loing	TRAF	BOIS	0.0
3074	2012	247700032	CC Moret Seine et Loing	TRAF	GN	0.0
3075	2012	247700057	CA Melun Val de Seine	AGR	ELEC	180.07
3076	2012	247700057	CA Melun Val de Seine	AGR	PP + CMS	9273.599999999997
3077	2012	247700057	CA Melun Val de Seine	AGR	URB	0.0
3078	2012	247700057	CA Melun Val de Seine	AGR	BOIS	0.0
3079	2012	247700057	CA Melun Val de Seine	AGR	GN	0.0
3080	2012	247700057	CA Melun Val de Seine	IND	ELEC	85394.63000000002
3081	2012	247700057	CA Melun Val de Seine	IND	PP + CMS	2119.3999999999996
3082	2012	247700057	CA Melun Val de Seine	IND	URB	0.0
3083	2012	247700057	CA Melun Val de Seine	IND	BOIS	0.0
3084	2012	247700057	CA Melun Val de Seine	IND	GN	330196.2
3085	2012	247700057	CA Melun Val de Seine	RES	ELEC	340413.86000000004
3086	2012	247700057	CA Melun Val de Seine	RES	PP + CMS	60861.77000000001
3087	2012	247700057	CA Melun Val de Seine	RES	URB	170442.21
3088	2012	247700057	CA Melun Val de Seine	RES	BOIS	98655.32
3089	2012	247700057	CA Melun Val de Seine	RES	GN	477150.01
3090	2012	247700057	CA Melun Val de Seine	TER	ELEC	190359.58
3091	2012	247700057	CA Melun Val de Seine	TER	PP + CMS	24852.36
3092	2012	247700057	CA Melun Val de Seine	TER	URB	26531.01
3093	2012	247700057	CA Melun Val de Seine	TER	BOIS	0.0
3094	2012	247700057	CA Melun Val de Seine	TER	GN	230233.99999999997
3095	2012	247700057	CA Melun Val de Seine	TRAF	ELEC	0.0
3096	2012	247700057	CA Melun Val de Seine	TRAF	PP + CMS	1205218.0399999998
3097	2012	247700057	CA Melun Val de Seine	TRAF	URB	0.0
3098	2012	247700057	CA Melun Val de Seine	TRAF	BOIS	0.0
3099	2012	247700057	CA Melun Val de Seine	TRAF	GN	0.0
3100	2012	247700065	CC du Pays de l'Ourcq	AGR	ELEC	865.2399999999999
3101	2012	247700065	CC du Pays de l'Ourcq	AGR	PP + CMS	13208.279999999999
3102	2012	247700065	CC du Pays de l'Ourcq	AGR	URB	0.0
3103	2012	247700065	CC du Pays de l'Ourcq	AGR	BOIS	0.0
3104	2012	247700065	CC du Pays de l'Ourcq	AGR	GN	0.0
3105	2012	247700065	CC du Pays de l'Ourcq	IND	ELEC	61920.04
3106	2012	247700065	CC du Pays de l'Ourcq	IND	PP + CMS	350.74
3107	2012	247700065	CC du Pays de l'Ourcq	IND	URB	0.0
3108	2012	247700065	CC du Pays de l'Ourcq	IND	BOIS	0.0
3109	2012	247700065	CC du Pays de l'Ourcq	IND	GN	88230.88
3110	2012	247700065	CC du Pays de l'Ourcq	RES	ELEC	61396.13
3111	2012	247700065	CC du Pays de l'Ourcq	RES	PP + CMS	21351.13
3112	2012	247700065	CC du Pays de l'Ourcq	RES	URB	0.0
3113	2012	247700065	CC du Pays de l'Ourcq	RES	BOIS	23037.47
3114	2012	247700065	CC du Pays de l'Ourcq	RES	GN	44893.969999999994
3115	2012	247700065	CC du Pays de l'Ourcq	TER	ELEC	8366.72
3116	2012	247700065	CC du Pays de l'Ourcq	TER	PP + CMS	1183.6900000000003
3117	2012	247700065	CC du Pays de l'Ourcq	TER	URB	0.0
3118	2012	247700065	CC du Pays de l'Ourcq	TER	BOIS	0.0
3119	2012	247700065	CC du Pays de l'Ourcq	TER	GN	12772.939999999999
3120	2012	247700065	CC du Pays de l'Ourcq	TRAF	ELEC	0.0
3121	2012	247700065	CC du Pays de l'Ourcq	TRAF	PP + CMS	117656.15000000001
3122	2012	247700065	CC du Pays de l'Ourcq	TRAF	URB	0.0
3123	2012	247700065	CC du Pays de l'Ourcq	TRAF	BOIS	0.0
3124	2012	247700065	CC du Pays de l'Ourcq	TRAF	GN	0.0
3125	2012	247700107	CC Pays de Montereau	AGR	ELEC	172.54
3126	2012	247700107	CC Pays de Montereau	AGR	PP + CMS	12960.710000000001
3127	2012	247700107	CC Pays de Montereau	AGR	URB	0.0
3128	2012	247700107	CC Pays de Montereau	AGR	BOIS	0.0
3129	2012	247700107	CC Pays de Montereau	AGR	GN	3379.0
3130	2012	247700107	CC Pays de Montereau	IND	ELEC	530820.49
3131	2012	247700107	CC Pays de Montereau	IND	PP + CMS	154364.40999999997
3132	2012	247700107	CC Pays de Montereau	IND	URB	0.0
3133	2012	247700107	CC Pays de Montereau	IND	BOIS	0.0
3134	2012	247700107	CC Pays de Montereau	IND	GN	381722.5
3135	2012	247700107	CC Pays de Montereau	RES	ELEC	129861.37000000001
3136	2012	247700107	CC Pays de Montereau	RES	PP + CMS	25291.19
3137	2012	247700107	CC Pays de Montereau	RES	URB	33924.0
3138	2012	247700107	CC Pays de Montereau	RES	BOIS	41428.45
3139	2012	247700107	CC Pays de Montereau	RES	GN	122518.95000000001
3140	2012	247700107	CC Pays de Montereau	TER	ELEC	58700.249999999985
3141	2012	247700107	CC Pays de Montereau	TER	PP + CMS	6038.299999999999
3142	2012	247700107	CC Pays de Montereau	TER	URB	8481.0
3143	2012	247700107	CC Pays de Montereau	TER	BOIS	0.0
3144	2012	247700107	CC Pays de Montereau	TER	GN	46868.02
3145	2012	247700107	CC Pays de Montereau	TRAF	ELEC	0.0
3146	2012	247700107	CC Pays de Montereau	TRAF	PP + CMS	365466.8100000001
3147	2012	247700107	CC Pays de Montereau	TRAF	URB	0.0
3148	2012	247700107	CC Pays de Montereau	TRAF	BOIS	0.0
3149	2012	247700107	CC Pays de Montereau	TRAF	GN	0.0
3150	2012	247700339	CA Val d'Europe Agglomération	AGR	ELEC	126.65
3151	2012	247700339	CA Val d'Europe Agglomération	AGR	PP + CMS	2316.15
3152	2012	247700339	CA Val d'Europe Agglomération	AGR	URB	0.0
3153	2012	247700339	CA Val d'Europe Agglomération	AGR	BOIS	0.0
3154	2012	247700339	CA Val d'Europe Agglomération	AGR	GN	45.0
3155	2012	247700339	CA Val d'Europe Agglomération	IND	ELEC	5697.299999999999
3156	2012	247700339	CA Val d'Europe Agglomération	IND	PP + CMS	97.85
3157	2012	247700339	CA Val d'Europe Agglomération	IND	URB	0.0
3158	2012	247700339	CA Val d'Europe Agglomération	IND	BOIS	0.0
3159	2012	247700339	CA Val d'Europe Agglomération	IND	GN	170.0
3160	2012	247700339	CA Val d'Europe Agglomération	RES	ELEC	108421.67
3161	2012	247700339	CA Val d'Europe Agglomération	RES	PP + CMS	8281.970000000001
3162	2012	247700339	CA Val d'Europe Agglomération	RES	URB	0.0
3163	2012	247700339	CA Val d'Europe Agglomération	RES	BOIS	18568.97
3164	2012	247700339	CA Val d'Europe Agglomération	RES	GN	111535.0
3165	2012	247700339	CA Val d'Europe Agglomération	TER	ELEC	252943.30000000002
3166	2012	247700339	CA Val d'Europe Agglomération	TER	PP + CMS	15272.270000000002
3167	2012	247700339	CA Val d'Europe Agglomération	TER	URB	0.0
3168	2012	247700339	CA Val d'Europe Agglomération	TER	BOIS	0.0
3169	2012	247700339	CA Val d'Europe Agglomération	TER	GN	151234.00000000003
3170	2012	247700339	CA Val d'Europe Agglomération	TRAF	ELEC	0.0
3171	2012	247700339	CA Val d'Europe Agglomération	TRAF	PP + CMS	355942.47000000003
3172	2012	247700339	CA Val d'Europe Agglomération	TRAF	URB	0.0
3173	2012	247700339	CA Val d'Europe Agglomération	TRAF	BOIS	0.0
3174	2012	247700339	CA Val d'Europe Agglomération	TRAF	GN	0.0
3175	2012	247700438	CC Pays Créçois	AGR	ELEC	335.23
3176	2012	247700438	CC Pays Créçois	AGR	PP + CMS	7229.110000000001
3177	2012	247700438	CC Pays Créçois	AGR	URB	0.0
3178	2012	247700438	CC Pays Créçois	AGR	BOIS	0.0
3179	2012	247700438	CC Pays Créçois	AGR	GN	0.0
3180	2012	247700438	CC Pays Créçois	IND	ELEC	3163.46
3181	2012	247700438	CC Pays Créçois	IND	PP + CMS	145.45
3182	2012	247700438	CC Pays Créçois	IND	URB	0.0
3183	2012	247700438	CC Pays Créçois	IND	BOIS	0.0
3184	2012	247700438	CC Pays Créçois	IND	GN	758.0
3185	2012	247700438	CC Pays Créçois	RES	ELEC	125765.87
3186	2012	247700438	CC Pays Créçois	RES	PP + CMS	29299.270000000004
3187	2012	247700438	CC Pays Créçois	RES	URB	0.0
3188	2012	247700438	CC Pays Créçois	RES	BOIS	41067.06999999999
3189	2012	247700438	CC Pays Créçois	RES	GN	144461.99000000002
3190	2012	247700438	CC Pays Créçois	TER	ELEC	18421.729999999992
3191	2012	247700438	CC Pays Créçois	TER	PP + CMS	2870.3999999999996
3192	2012	247700438	CC Pays Créçois	TER	URB	0.0
3193	2012	247700438	CC Pays Créçois	TER	BOIS	0.0
3194	2012	247700438	CC Pays Créçois	TER	GN	18370.02
3195	2012	247700438	CC Pays Créçois	TRAF	ELEC	0.0
3196	2012	247700438	CC Pays Créçois	TRAF	PP + CMS	441628.6300000002
3197	2012	247700438	CC Pays Créçois	TRAF	URB	0.0
3198	2012	247700438	CC Pays Créçois	TRAF	BOIS	0.0
3199	2012	247700438	CC Pays Créçois	TRAF	GN	0.0
3200	2012	247700594	CA Marne et Gondoire	AGR	ELEC	359.82
3201	2012	247700594	CA Marne et Gondoire	AGR	PP + CMS	3093.870000000001
3202	2012	247700594	CA Marne et Gondoire	AGR	URB	0.0
3203	2012	247700594	CA Marne et Gondoire	AGR	BOIS	0.0
3204	2012	247700594	CA Marne et Gondoire	AGR	GN	0.0
3205	2012	247700594	CA Marne et Gondoire	IND	ELEC	89787.81999999999
3206	2012	247700594	CA Marne et Gondoire	IND	PP + CMS	1412.5700000000002
3207	2012	247700594	CA Marne et Gondoire	IND	URB	0.0
3208	2012	247700594	CA Marne et Gondoire	IND	BOIS	0.0
3209	2012	247700594	CA Marne et Gondoire	IND	GN	84324.0
3210	2012	247700594	CA Marne et Gondoire	RES	ELEC	282965.3
3211	2012	247700594	CA Marne et Gondoire	RES	PP + CMS	38432.49
3212	2012	247700594	CA Marne et Gondoire	RES	URB	0.0
3213	2012	247700594	CA Marne et Gondoire	RES	BOIS	55029.54000000001
3214	2012	247700594	CA Marne et Gondoire	RES	GN	416653.06
3215	2012	247700594	CA Marne et Gondoire	TER	ELEC	351708.16
3216	2012	247700594	CA Marne et Gondoire	TER	PP + CMS	19327.149999999998
3217	2012	247700594	CA Marne et Gondoire	TER	URB	0.0
3218	2012	247700594	CA Marne et Gondoire	TER	BOIS	0.0
3219	2012	247700594	CA Marne et Gondoire	TER	GN	124311.02
3220	2012	247700594	CA Marne et Gondoire	TRAF	ELEC	0.0
3221	2012	247700594	CA Marne et Gondoire	TRAF	PP + CMS	851749.3499999999
3222	2012	247700594	CA Marne et Gondoire	TRAF	URB	0.0
3223	2012	247700594	CA Marne et Gondoire	TRAF	BOIS	0.0
3224	2012	247700594	CA Marne et Gondoire	TRAF	GN	0.0
3225	2012	247700644	CC l'Orée de la Brie	AGR	ELEC	158.35
3226	2012	247700644	CC l'Orée de la Brie	AGR	PP + CMS	3868.3100000000004
3227	2012	247700644	CC l'Orée de la Brie	AGR	URB	0.0
3228	2012	247700644	CC l'Orée de la Brie	AGR	BOIS	0.0
3229	2012	247700644	CC l'Orée de la Brie	AGR	GN	0.0
3230	2012	247700644	CC l'Orée de la Brie	IND	ELEC	10730.490000000002
3231	2012	247700644	CC l'Orée de la Brie	IND	PP + CMS	977.88
3232	2012	247700644	CC l'Orée de la Brie	IND	URB	0.0
3233	2012	247700644	CC l'Orée de la Brie	IND	BOIS	0.0
3234	2012	247700644	CC l'Orée de la Brie	IND	GN	6609.0
3235	2012	247700644	CC l'Orée de la Brie	RES	ELEC	86250.70999999999
3236	2012	247700644	CC l'Orée de la Brie	RES	PP + CMS	13320.890000000001
3237	2012	247700644	CC l'Orée de la Brie	RES	URB	0.0
3238	2012	247700644	CC l'Orée de la Brie	RES	BOIS	17201.42
3239	2012	247700644	CC l'Orée de la Brie	RES	GN	116654.99
3240	2012	247700644	CC l'Orée de la Brie	TER	ELEC	46873.12
3241	2012	247700644	CC l'Orée de la Brie	TER	PP + CMS	5189.98
3242	2012	247700644	CC l'Orée de la Brie	TER	URB	0.0
3243	2012	247700644	CC l'Orée de la Brie	TER	BOIS	0.0
3244	2012	247700644	CC l'Orée de la Brie	TER	GN	41283.99999999999
3245	2012	247700644	CC l'Orée de la Brie	TRAF	ELEC	0.0
3246	2012	247700644	CC l'Orée de la Brie	TRAF	PP + CMS	271228.32
3247	2012	247700644	CC l'Orée de la Brie	TRAF	URB	0.0
3248	2012	247700644	CC l'Orée de la Brie	TRAF	BOIS	0.0
3249	2012	247700644	CC l'Orée de la Brie	TRAF	GN	0.0
3250	2012	247700701	CC Brie Nangissienne	AGR	ELEC	2008.98
3251	2012	247700701	CC Brie Nangissienne	AGR	PP + CMS	19425.7
3252	2012	247700701	CC Brie Nangissienne	AGR	URB	0.0
3253	2012	247700701	CC Brie Nangissienne	AGR	BOIS	0.0
3254	2012	247700701	CC Brie Nangissienne	AGR	GN	1081.0
3255	2012	247700701	CC Brie Nangissienne	IND	ELEC	366915.75
3256	2012	247700701	CC Brie Nangissienne	IND	PP + CMS	10402.779999999999
3257	2012	247700701	CC Brie Nangissienne	IND	URB	0.0
3258	2012	247700701	CC Brie Nangissienne	IND	BOIS	0.0
3259	2012	247700701	CC Brie Nangissienne	IND	GN	4415119.9
3260	2012	247700701	CC Brie Nangissienne	RES	ELEC	88645.86
3261	2012	247700701	CC Brie Nangissienne	RES	PP + CMS	25975.43
3262	2012	247700701	CC Brie Nangissienne	RES	URB	0.0
3263	2012	247700701	CC Brie Nangissienne	RES	BOIS	34320.409999999996
3264	2012	247700701	CC Brie Nangissienne	RES	GN	81430.98
3265	2012	247700701	CC Brie Nangissienne	TER	ELEC	26118.56
3266	2012	247700701	CC Brie Nangissienne	TER	PP + CMS	2883.86
3267	2012	247700701	CC Brie Nangissienne	TER	URB	0.0
3268	2012	247700701	CC Brie Nangissienne	TER	BOIS	375.08
3269	2012	247700701	CC Brie Nangissienne	TER	GN	39527.99
3270	2012	247700701	CC Brie Nangissienne	TRAF	ELEC	0.0
3271	2012	247700701	CC Brie Nangissienne	TRAF	PP + CMS	145804.27
3272	2012	247700701	CC Brie Nangissienne	TRAF	URB	0.0
3273	2012	247700701	CC Brie Nangissienne	TRAF	BOIS	0.0
3274	2012	247700701	CC Brie Nangissienne	TRAF	GN	0.0
3275	2012	200033173	CC de la Haute Vallée de Chevreuse	AGR	ELEC	124.82
3276	2012	200033173	CC de la Haute Vallée de Chevreuse	AGR	PP + CMS	2831.59
3277	2012	200033173	CC de la Haute Vallée de Chevreuse	AGR	URB	0.0
3278	2012	200033173	CC de la Haute Vallée de Chevreuse	AGR	BOIS	0.0
3279	2012	200033173	CC de la Haute Vallée de Chevreuse	AGR	GN	0.0
3280	2012	200033173	CC de la Haute Vallée de Chevreuse	IND	ELEC	4097.0599999999995
3281	2012	200033173	CC de la Haute Vallée de Chevreuse	IND	PP + CMS	102.83000000000001
3282	2012	200033173	CC de la Haute Vallée de Chevreuse	IND	URB	0.0
3283	2012	200033173	CC de la Haute Vallée de Chevreuse	IND	BOIS	0.0
3284	2012	200033173	CC de la Haute Vallée de Chevreuse	IND	GN	0.0
3285	2012	200033173	CC de la Haute Vallée de Chevreuse	RES	ELEC	89179.57999999999
3286	2012	200033173	CC de la Haute Vallée de Chevreuse	RES	PP + CMS	27549.030000000002
3287	2012	200033173	CC de la Haute Vallée de Chevreuse	RES	URB	0.0
3288	2012	200033173	CC de la Haute Vallée de Chevreuse	RES	BOIS	18804.69
3289	2012	200033173	CC de la Haute Vallée de Chevreuse	RES	GN	136006.94
3290	2012	200033173	CC de la Haute Vallée de Chevreuse	TER	ELEC	25073.08
3291	2012	200033173	CC de la Haute Vallée de Chevreuse	TER	PP + CMS	2748.36
3292	2012	200033173	CC de la Haute Vallée de Chevreuse	TER	URB	0.0
3293	2012	200033173	CC de la Haute Vallée de Chevreuse	TER	BOIS	1687.88
3294	2012	200033173	CC de la Haute Vallée de Chevreuse	TER	GN	31226.98
3295	2012	200033173	CC de la Haute Vallée de Chevreuse	TRAF	ELEC	0.0
3296	2012	200033173	CC de la Haute Vallée de Chevreuse	TRAF	PP + CMS	111916.14999999998
3297	2012	200033173	CC de la Haute Vallée de Chevreuse	TRAF	URB	0.0
3298	2012	200033173	CC de la Haute Vallée de Chevreuse	TRAF	BOIS	0.0
3299	2012	200033173	CC de la Haute Vallée de Chevreuse	TRAF	GN	0.0
3300	2012	200034130	CC Gally Mauldre	AGR	ELEC	308.90999999999997
3301	2012	200034130	CC Gally Mauldre	AGR	PP + CMS	10024.02
3302	2012	200034130	CC Gally Mauldre	AGR	URB	0.0
3303	2012	200034130	CC Gally Mauldre	AGR	BOIS	0.0
3304	2012	200034130	CC Gally Mauldre	AGR	GN	2646.0
3305	2012	200034130	CC Gally Mauldre	IND	ELEC	1790.15
3306	2012	200034130	CC Gally Mauldre	IND	PP + CMS	234.35
3307	2012	200034130	CC Gally Mauldre	IND	URB	0.0
3308	2012	200034130	CC Gally Mauldre	IND	BOIS	0.0
3309	2012	200034130	CC Gally Mauldre	IND	GN	1826.0
3310	2012	200034130	CC Gally Mauldre	RES	ELEC	98720.7
3311	2012	200034130	CC Gally Mauldre	RES	PP + CMS	25876.210000000003
3312	2012	200034130	CC Gally Mauldre	RES	URB	0.0
3313	2012	200034130	CC Gally Mauldre	RES	BOIS	16414.399999999998
3314	2012	200034130	CC Gally Mauldre	RES	GN	122673.98999999999
3315	2012	200034130	CC Gally Mauldre	TER	ELEC	12158.48
3316	2012	200034130	CC Gally Mauldre	TER	PP + CMS	1636.4599999999998
3317	2012	200034130	CC Gally Mauldre	TER	URB	0.0
3318	2012	200034130	CC Gally Mauldre	TER	BOIS	0.0
